dataset,loss,stability,color,marker,loss_abs,stability_abs,loss_se,stability_se,loss_abs_se,stability_abs_se
Wage,1.0,1.0,#3776ab,baseline,0.0837498673602667,0.0023983709447087,0.020530383244192,0.0234385909106672,0.0017194168735565,5.621443542505893e-05
Wage,0.9953336128314012,0.5371840444864485,#D55E00,NU,0.0833590580538449,0.0012883666042574,0.0209346092000357,0.0138267957065081,0.001753270743742,3.3161785080912874e-05
Wage,0.999356180644067,0.8233014809408365,#CC79A7,SL_{0.1},0.0836959475746033,0.0019745823506241,0.0207460744567343,0.0183130655370257,0.0017374809839977,4.3921524292549495e-05
Wage,0.9966382010873506,0.3492443852975339,#CC79A7,SL_{0.9},0.0834683171472404,0.0008376175863002,0.0208032062171226,0.0075752244400567,0.0017422657613522,1.816819819667967e-05
Wage,0.9994572599052156,0.5604416550367513,#F0E442,ABU,0.0837044129493174,0.0013441469816446,0.0207839481583591,0.0119779500918193,0.0017406529014852,2.872756747739089e-05
Boston,1.0,1.0,#3776ab,baseline,15.335239895368062,1.4880475411990524,0.20842072735280126,0.15725285730096905,3.1961818531223067,0.23399972765323246
Boston,1.232559936578072,0.2062359212296496,#D55E00,NU,18.90160231284438,0.3068888554927015,0.2250807208277923,0.028242102979337793,3.451666849716562,0.04202559189669404
Boston,1.0526044170181927,0.7685561518258186,#CC79A7,SL_{0.1},16.14194124989803,1.143648091997815,0.21884273858988748,0.12289317945774185,3.3560058956352465,0.18287089352222663
Boston,1.10962220474437,0.28858865944947815,#CC79A7,SL_{0.9},17.01632270298213,0.42943364511172666,0.22594383527654902,0.051314508287455714,3.464902916845404,0.07635842788498687
Boston,1.02395619293325,0.8168627680535382,#F0E442,ABU,15.70261386097917,1.2155306334991194,0.20317216647169295,0.14842179041362577,3.1156939129050665,0.22085868028535688
Carseats,1.0,1.0,#3776ab,baseline,5.889298146037818,0.13587552583446233,0.08998541250506724,0.09423095426081202,0.5299509230365408,0.012803680460071
Carseats,1.0997661500907103,0.47839863367732693,#D55E00,NU,6.476850748804369,0.06500266590939512,0.09804732117090183,0.049841359014278705,0.5774299067957668,0.006772220864369339
Carseats,1.0332674086563207,0.8162689236249162,#CC79A7,SL_{0.1},6.085219834160971,0.11091096921986605,0.09388771572877914,0.0907050421248743,0.5529327501772248,0.012324595294554354
Carseats,1.0463989756853693,0.27450726342884296,#CC79A7,SL_{0.9},6.162555547519718,0.037298818763773306,0.09332382327078753,0.022968512779783685,0.5496118193698101,0.003120858751588676
Carseats,1.014169697323109,0.8101680633224947,#F0E442,ABU,5.97274771821272,0.11008201161823195,0.09088504362897644,0.07854550097961262,0.5352491189466971,0.010672411247536142
College,1.0,1.0,#3776ab,baseline,0.057710973459436876,0.005608947685359148,0.07249828103748741,0.06408561610052407,0.004183946372809232,0.0003594528680918495
College,1.237063954203742,0.20583507697008213,#D55E00,NU,0.07139216502867819,0.0011545181785370642,0.08627060550295194,0.02844808165141175,0.004978760624510407,0.000159563801731594
College,0.9999864460665349,0.7836799840808722,#CC79A7,SL_{0.1},0.057710191248742396,0.004395620032772702,0.07631919240725514,0.041392706775390586,0.004404454887460757,0.00023216952685857695
College,1.1430153378194705,0.2928829404764194,#CC79A7,SL_{0.9},0.06596452782462874,0.0016427650910663938,0.07927126488183502,0.014949990438835391,0.004574821863691571,8.385371426804716e-05
College,1.0094414160772116,0.8470042443465526,#F0E442,ABU,0.05825584677208834,0.004750802495816971,0.07247986683194182,0.0617627813088756,0.004182883671081714,0.000346424209263761
Hitters,1.0,1.0,#3776ab,baseline,0.2119716538390633,0.01458815747162807,0.1842115762788682,0.19254354023438583,0.039047632480132446,0.0028088554850839763
Hitters,1.1481181911057277,0.5937395634637019,#D55E00,NU,0.24336851177139485,0.008661566248944192,0.19054688304651252,0.07189451971068637,0.040390537933247816,0.0010488085748865611
Hitters,1.0199969051300293,0.8564669519083795,#CC79A7,SL_{0.1},0.21621043089113848,0.012494274763684747,0.18451280019123498,0.14871356435843533,0.03911148341101271,0.0021694568950279504
Hitters,1.064312051558174,0.3068213764844806,#CC79A7,SL_{0.9},0.2256039857696326,0.004475958555817285,0.19705374295095085,0.05310893902022665,0.041769807788490716,0.0007747615655781591
Hitters,0.9785752283287951,0.9877925163440365,#F0E442,ABU,0.2074302095547937,0.014410072777722549,0.1762176656111716,0.2313540886613576,0.03735315001525907,0.0033750298770968863
