dataset,loss,stability,color,marker,loss_abs,stability_abs,loss_se,stability_se,loss_abs_se,stability_abs_se
College,1.0034267500685823,0.8312278007207559,#E69F00,BABU_{1},0.05953005266627829,0.11384626334464887,0.02108530572517582,0.01935263246103301,0.0012509227606484527,0.0026505668959346074
College,1.002205378852394,0.7002028969455315,#E69F00,BABU_{3},0.059457592675731086,0.09590088701463774,0.01997921773939005,0.018026273718520357,0.0011853021500330147,0.0024689067222028816
Hitters,0.9045694674513279,0.8511542805373177,#E69F00,BABU_{1},0.2676088338091992,0.24185493638748207,0.035833840987941526,0.036306544476656315,0.01060112323347161,0.01031648104889724
Hitters,0.8682416935150157,0.7063178172088229,#E69F00,BABU_{3},0.25686158490484257,0.20069974933633128,0.037896581939032746,0.03388823388381924,0.011211366802633092,0.009629319663505907
Wage,1.0001048358560445,0.7287110306502037,#E69F00,BABU_{1},0.0826871295841921,0.04651181668339459,0.010650094750027359,0.01935321582067126,0.0008805334532010938,0.0012352677379976777
Wage,1.0038414305764347,0.5830558221377239,#E69F00,BABU_{3},0.08299606548848061,0.03721500618874727,0.010813363784602443,0.016397919371238953,0.0008940322858584125,0.001046638499630811
Boston,0.8795269727668142,0.5987875593223939,#E69F00,BABU_{5},18.8005188491295,1.252217404636656,0.03643737665441643,0.020524167439258934,0.778875017839629,0.04292126528513836
Boston,0.9098050857423118,0.5381977053194468,#E69F00,BABU_{7},19.44773519534477,1.125508576863509,0.04519893181351271,0.02190740498542585,0.9661595332855806,0.04581396755172724
Boston,0.9242449600909229,0.4499929494669233,#E69F00,BABU_{10},19.756397849562312,0.9410499508772792,0.040094363142120164,0.020485929519963832,0.857045722686579,0.04284130004986759
Boston,0.9514037694908345,0.32785647911226207,#E69F00,BABU_{20},20.336936848197805,0.685631461401531,0.042893497695199394,0.01663160006248945,0.9168792281456184,0.03478091476845837
Carseats,1.0013129551928248,0.5146290918212595,#E69F00,BABU_{5},6.539642229588562,0.6130583397853462,0.025081457959869623,0.02279837778660124,0.16380868818622962,0.02715885257514213
Carseats,1.0139033518780416,0.45725929915900015,#E69F00,BABU_{7},6.62187095680408,0.5447158570102569,0.026216447927258014,0.020313427665493548,0.17122138396970035,0.024198624675268975
Carseats,1.0173182403153396,0.3843402215353308,#E69F00,BABU_{10},6.644173822774277,0.4578500941198606,0.024544607590286212,0.01882855523210409,0.16030248232951838,0.022429751824367385
Carseats,1.0436967443094711,0.2542210712324103,#E69F00,BABU_{20},6.816453605811913,0.30284402950605865,0.024790048994407364,0.013583580669118066,0.1619054766410932,0.016181610300884722
College,1.028084035704563,0.6163082334631068,#E69F00,BABU_{5},0.06099288940290812,0.08441054231761354,0.01865569645412373,0.01738294445922428,0.001106781927394482,0.002380795337805449
College,1.030136139032796,0.5348741303163642,#E69F00,BABU_{7},0.061114634033692584,0.07325719982348555,0.02198671693707988,0.013316441106532724,0.0013044005625058924,0.0018238406604221948
College,1.0517253831940885,0.45513445609377245,#E69F00,BABU_{10},0.062395453826327205,0.06233592897247441,0.0215468978023036,0.011071283184062013,0.0012783075205822245,0.0015163403098921802
College,1.1006222383099464,0.3198649770295405,#E69F00,BABU_{20},0.06529634555565718,0.04380920895338123,0.021170841722667595,0.011161210158343725,0.0012559973337901388,0.0015286568493377887
Hitters,0.8523161986818465,0.6179550925712366,#E69F00,BABU_{5},0.2521501688627483,0.17559153848088338,0.03448895761543141,0.0300797036061917,0.010203251445978206,0.00854712825697979
Hitters,0.8684835337229186,0.5290800152857534,#E69F00,BABU_{7},0.2569331311799865,0.15033774295306934,0.03663083897198123,0.029745325528063388,0.010836908000403978,0.008452114943102025
Hitters,0.852623969066627,0.4446163230149821,#E69F00,BABU_{10},0.2522412199944919,0.12633743961405133,0.033787247563074975,0.025848637488070165,0.009995656766365164,0.007344873565616992
Hitters,0.9194024943081547,0.29130226686683164,#E69F00,BABU_{20},0.271997052914361,0.08277335006543268,0.038068586586116365,0.018119786642191747,0.011262252848063635,0.005148725614039716
Wage,1.0064119938593101,0.4773655273438802,#E69F00,BABU_{5},0.08320859570696872,0.030469056957981615,0.01099097261306043,0.013636556448167327,0.0009087167106181747,0.0008703875569771352
Wage,1.006673213586879,0.4160282670944861,#E69F00,BABU_{7},0.08323019295226644,0.02655405185364563,0.01065798161221624,0.012815939339299249,0.0008811855268362207,0.0008180096033994696
Wage,1.0128825878321592,0.3527715765802999,#E69F00,BABU_{10},0.0837435744643324,0.022516534278854913,0.011191892776182434,0.010749252433129998,0.0009253284806731867,0.0006860981069645291
Wage,1.0263599259514204,0.24256690968691966,#E69F00,BABU_{20},0.08485786005076638,0.0154824438800505,0.011401950245966066,0.0075419544612710335,0.0009426957091890447,0.00048138423679980596
