loss,stability,color,marker,loss_abs,stability_abs,loss_se,stability_se,loss_abs_se,stability_abs_se,method,m
0.9817759102172102,204.8798023524088,#1f77b4,rf,0.250888785386631,0.0059585186665158,0.0065400094397496,4.7506501495783215,0.0016712724438236,0.000138163143801,rf,baseline
0.981862107199976,203.1105644766879,#009E73,TRrf,0.2509108126701333,0.005907063926776,0.006521728181849,5.669801540335618,0.001666600743752,0.0001648948208931,rf,"TR_{0,5}"
0.9823044507612504,137.98818881109776,#CC79A7,rf_{SL_{0.5}},0.2510238517431609,0.0040131100740491,0.0066023694348613,2.9897440599423843,0.0016872082834256,8.695071737051661e-05,rf,SL_{0.5}
0.98168792618735,164.73807130197892,#F0E442,ABUrf,0.2508663014306128,0.0047910768248899,0.006505820140036,4.652959371111727,0.0016625355092654,0.000135322003189,rf,ABU
0.9838144165173208,146.10097166884012,#D55E00,NUrf,0.2514097172656018,0.0042490541131403,0.0067059744936595,4.515458566241916,0.0017136841289737,0.0001313230677006,rf,NU
0.9823259979779106,195.66598178005847,#CC79A7,rf_{SL_{0.1}},0.2510293580455259,0.005690553150931,0.0065879881260437,4.4919687306886775,0.0016835331992602,0.0001306399128849,rf,SL_{0.1}
0.9823691403707548,165.49309949250153,#CC79A7,rf_{SL_{0.25}},0.2510403829061144,0.0048130353074505,0.0066101081749508,2.018649931866237,0.0016891858865438,5.870838980748625e-05,rf,SL_{0.25}
0.982344426154132,122.51883399478858,#CC79A7,rf_{SL_{0.75}},0.2510340672899685,0.0035632148751393,0.0066201119535326,3.0991000408935063,0.0016917423109086,9.01311170307605e-05,rf,SL_{0.75}
0.9822480504471188,118.92624182975496,#CC79A7,rf_{SL_{0.9}},0.2510094388754579,0.0034587315281683,0.0065861802270879,5.136950732214743,0.0016830711981372,0.0001493979224668,rf,SL_{0.9}
0.9810431963228403,182.2771626977506,#E69F00,rf_{BABU_{1}},0.2507015433723574,0.005301166166423364,0.006495259736749308,4.080368967538911,0.0016598368417526028,0.00011866935822952685,rf,BABU_{1}
0.9808671313907057,240.22706341587389,#E69F00,rf_{BABU_{5}},0.250656550704975,0.006986522952143724,0.006209691960850726,9.80735694635866,0.0015868611741943076,0.00028522733213860404,rf,BABU_{5}
