dataset,loss,stability,color,marker,loss_abs,stability_abs,loss_se,stability_se,loss_abs_se,stability_abs_se
Boston,1.000676761,0.50975867,#E69F00,BABU_{10},20.80004514,8.075929181,0.083211355,0.085179612,1.729629396,1.349470944
Boston,1.013377821,0.355885843,#E69F00,BABU_{20},21.06404909,5.638175543,0.098284352,0.092945594,2.042936375,1.472504701
Carseats,1,1,#3776ab,baseline,6.114596388,2.449891664,0.026671915,0.057111483,0.163087994,0.139916945
Carseats,1.102679267,0.062831642,#D55E00,NU,6.742438662,0.153930717,0.033389052,0.006566636,0.204160579,0.016087547
Carseats,1.039514456,0.851035227,#009E73,"TR_{0,5}",6.356211336,2.084944108,0.029502305,0.066638555,0.180394686,0.163257241
Carseats,1.032190376,0.800308075,#009E73,"TR_{5,5}",6.311427545,1.960668083,0.029278469,0.069881346,0.17902602,0.171201727
Carseats,1.056591856,0.70566945,#009E73,"TR_{10,5}",6.46063275,1.728813704,0.032159983,0.069030694,0.196645318,0.169117723
Carseats,0.984427781,0.805725741,#CC79A7,SL_{0.1},6.019378552,1.973940777,0.027974349,0.050855264,0.171051855,0.124589887
Carseats,1.006862288,0.532171274,#CC79A7,SL_{0.25},6.156556509,1.303761968,0.027179581,0.033731366,0.166192169,0.082638193
Carseats,1.035308496,0.309041693,#CC79A7,SL_{0.5},6.33049359,0.757118666,0.030045914,0.022935105,0.183718638,0.056188523
Carseats,1.040166435,0.203635049,#CC79A7,SL_{0.75},6.360197926,0.498883809,0.030537721,0.015213392,0.186725837,0.037271162
Carseats,1.047221453,0.168459199,#CC79A7,SL_{0.9},6.403336517,0.412706788,0.028660343,0.014543592,0.175246433,0.035630226
Carseats,0.982352685,0.871809115,#F0E442,ABU,6.006690182,2.135837884,0.027886844,0.048776259,0.170516798,0.11949655
Carseats,1.001415102,0.679869616,#E69F00,BABU_{1},6.123249167,1.665606906,0.025919883,0.044316428,0.158489624,0.108570448
Carseats,1.032208747,0.450666007,#E69F00,BABU_{3},6.311539874,1.104082894,0.024239166,0.037969809,0.148212716,0.093021919
Carseats,1.060098129,0.310350106,#E69F00,BABU_{5},6.482072192,0.760324138,0.030488373,0.028681939,0.186424094,0.070267642
Carseats,1.048331056,0.259472686,#E69F00,BABU_{7},6.410121291,0.63567997,0.029437578,0.042634475,0.179998905,0.104449844
Carseats,1.066559109,0.16929482,#E69F00,BABU_{10},6.521578476,0.414753969,0.027704108,0.018232827,0.169399436,0.044668451
Carseats,1.094288078,0.10871402,#E69F00,BABU_{20},6.691129933,0.266337571,0.027987331,0.038309168,0.171131235,0.093853312
College,1,1,#3776ab,baseline,0.054735441,0.041408119,0.03443067,0.046267384,0.001884578,0.001915845
College,1.291808892,0.040299033,#D55E00,NU,0.07070773,0.001668707,0.044227652,0.003091719,0.00242082,0.000128022
College,1.150249661,0.431666678,#009E73,"TR_{0,5}",0.062959423,0.017874505,0.040298295,0.045380512,0.002205745,0.001879122
College,1.194374796,0.316094011,#009E73,"TR_{5,5}",0.065374631,0.013088858,0.043406235,0.035329064,0.002375859,0.00146291
College,1.186699313,0.296887691,#009E73,"TR_{10,5}",0.064954511,0.012293561,0.047833653,0.03468872,0.002618196,0.001436395
College,1.008713105,0.769673232,#CC79A7,SL_{0.1},0.055212357,0.031870721,0.035999376,0.037480445,0.001970442,0.001551995
College,1.019703192,0.600416089,#CC79A7,SL_{0.25},0.055813904,0.024862101,0.035763559,0.031886453,0.001957534,0.001320358
College,1.011921877,0.381803318,#CC79A7,SL_{0.5},0.05538799,0.015809757,0.035298041,0.025460545,0.001932054,0.001054273
College,1.024887634,0.240769709,#CC79A7,SL_{0.75},0.056097677,0.009969821,0.034540792,0.017452602,0.001890605,0.000722679
College,1.044830151,0.201376422,#CC79A7,SL_{0.9},0.057189239,0.008338619,0.036596728,0.017224167,0.002003138,0.00071322
College,1.019429853,0.803085452,#F0E442,ABU,0.055798943,0.033254258,0.040424339,0.037823904,0.002212644,0.001566217
College,1.041576323,0.744461226,#E69F00,BABU_{1},0.05701114,0.030826739,0.038971642,0.041456119,0.00213313,0.00171662
College,1.01209445,0.601782076,#E69F00,BABU_{3},0.055397436,0.024918664,0.039251885,0.041134874,0.002148469,0.001703318
College,1.038575293,0.514082019,#E69F00,BABU_{5},0.056846877,0.021287169,0.035794176,0.033481276,0.00195921,0.001386397
College,1.040096816,0.392339806,#E69F00,BABU_{7},0.056930158,0.016246053,0.041129423,0.030889231,0.002251237,0.001279065
College,1.062037214,0.344923867,#E69F00,BABU_{10},0.058131076,0.014282648,0.035162457,0.031871392,0.001924633,0.001319734
College,1.122291638,0.198276829,#E69F00,BABU_{20},0.061429128,0.00821027,0.037603092,0.024973435,0.002058222,0.001034103
Hitters,1,1,#3776ab,baseline,0.282984845,0.131539664,0.064832788,0.067561221,0.018346696,0.00888698
Hitters,1.131657101,0.065564626,#D55E00,NU,0.320241809,0.008624349,0.066254121,0.008903699,0.018748912,0.00117119
Hitters,1.073700645,0.475926363,#009E73,"TR_{0,5}",0.30384101,0.062603194,0.068344446,0.049382302,0.019340443,0.006495731
Hitters,1.079434118,0.421236798,#009E73,"TR_{5,5}",0.305463496,0.055409347,0.066248976,0.049930346,0.018747456,0.006567821
Hitters,1.057006715,0.370721036,#009E73,"TR_{10,5}",0.299116881,0.048764521,0.065216356,0.047025927,0.01845524,0.006185775
Hitters,0.988217359,0.854597623,#CC79A7,SL_{0.1},0.279650536,0.112413484,0.063154582,0.054765319,0.01787179,0.007203812
Hitters,1.030469544,0.633414901,#CC79A7,SL_{0.25},0.291607264,0.083319183,0.064482556,0.049775352,0.018247586,0.006547433
Hitters,1.014471767,0.366641722,#CC79A7,SL_{0.5},0.287080135,0.048227929,0.065892744,0.027149446,0.018646648,0.003571229
Hitters,1.023782619,0.253627567,#CC79A7,SL_{0.75},0.289714966,0.033362085,0.066610714,0.022303243,0.018849822,0.002933761
Hitters,1.046458348,0.201222058,#CC79A7,SL_{0.9},0.296131853,0.026468682,0.066330126,0.016136706,0.01877042,0.002122617
Hitters,0.971218993,0.997819,#F0E442,ABU,0.274840256,0.132533304,0.06362938,0.072562364,0.01800615,0.009544829
Hitters,0.930201333,0.88111882,#E69F00,BABU_{1},0.26323288,0.115902074,0.061777464,0.072110459,0.017482086,0.009485386
Hitters,0.896918437,0.66739997,#E69F00,BABU_{3},0.253814325,0.087789568,0.047625504,0.065157876,0.013477296,0.008570845
Hitters,0.933303689,0.592645175,#E69F00,BABU_{5},0.2641108,0.077956347,0.052824407,0.061041537,0.014948507,0.008029383
Hitters,0.899997085,0.443661958,#E69F00,BABU_{7},0.254685535,0.058359145,0.051584657,0.05459843,0.014597676,0.007181859
Hitters,0.935577038,0.331883902,#E69F00,BABU_{10},0.264754123,0.043655897,0.052712525,0.03989262,0.014916846,0.005247462
Hitters,0.935982915,0.215591976,#E69F00,BABU_{20},0.26486898,0.028358896,0.051219109,0.029613247,0.014494232,0.003895317
Wage,1,1,#3776ab,baseline,0.087759063,0.007337808,0.019938619,0.038701381,0.001749795,0.000283983
Wage,1.005032022,0.107442113,#D55E00,NU,0.088200669,0.00078839,0.020466177,0.007134347,0.001796092,5.24E-05
Wage,1.000833854,0.891746824,#009E73,"TR_{0,5}",0.087832242,0.006543467,0.020069963,0.045797375,0.001761321,0.000336052
Wage,1.000362415,0.751867259,#009E73,"TR_{5,5}",0.087790869,0.005517057,0.020190766,0.044269143,0.001771923,0.000324838
Wage,1.001967274,0.702815994,#009E73,"TR_{10,5}",0.08793171,0.005157129,0.020554968,0.045379141,0.001803885,0.000332983
Wage,0.994010771,0.790854972,#CC79A7,SL_{0.1},0.087233454,0.005803142,0.02021548,0.031920739,0.001774092,0.000234228
Wage,0.994211507,0.577405612,#CC79A7,SL_{0.25},0.087251071,0.004236891,0.020097916,0.027017476,0.001763774,0.000198249
Wage,0.993154634,0.339877605,#CC79A7,SL_{0.5},0.087158321,0.002493956,0.020070367,0.017562148,0.001761357,0.000128868
Wage,0.993582076,0.229382409,#CC79A7,SL_{0.75},0.087195832,0.001683164,0.020026457,0.011217004,0.001757503,8.23E-05
Wage,0.995615103,0.202622342,#CC79A7,SL_{0.9},0.087374249,0.001486804,0.020108754,0.011586085,0.001764725,8.50E-05
Wage,0.993938357,0.787560311,#F0E442,ABU,0.087227099,0.005778966,0.020309528,0.032639667,0.001782345,0.000239504
Wage,0.993825806,0.595964183,#E69F00,BABU_{1},0.087217222,0.004373071,0.019681876,0.027683545,0.001727263,0.000203137
Wage,0.996705194,0.397330111,#E69F00,BABU_{3},0.087469914,0.002915532,0.01983703,0.021143453,0.001740879,0.000155147
Wage,0.997837711,0.297799637,#E69F00,BABU_{5},0.087569303,0.002185196,0.019462082,0.017804278,0.001707974,0.000130644
Wage,1.002564914,0.219834562,#E69F00,BABU_{7},0.087984158,0.001613104,0.019893556,0.013421869,0.00174584,9.85E-05
Wage,1.004939517,0.174578436,#E69F00,BABU_{10},0.088192551,0.001281023,0.019987643,0.016621953,0.001754097,0.000121969
Wage,1.013177801,0.086432398,#E69F00,BABU_{20},0.088915535,0.000634224,0.020207569,0.013367656,0.001773397,9.81E-05
