dataset,loss,stability,color,marker,loss_abs,stability_abs,loss_se,stability_se,loss_abs_se,stability_abs_se
Boston,1.0,1.0,#3776ab,baseline,14.51489079408581,1.8092992051884405,0.15152237805056018,0.12609075963471914,2.1993307702640656,0.22813591118870402
Carseats,1.0,1.0,#3776ab,baseline,5.360894898239464,0.397411303775367,0.08508336869326734,0.09139081899183611,0.45612299715276433,0.036319744528644164
College,1.0,1.0,#3776ab,baseline,0.03595450079272282,0.007884497698339704,0.07604593541879263,0.1336845910560206,0.0027341936452983284,0.001054035850484679
Hitters,1.0,1.0,#3776ab,baseline,0.21884349716614007,0.04148611812161754,0.17305408850876042,0.511241612668718,0.03787176192815587,0.021209429931860677
Wage,1.0,1.0,#3776ab,baseline,0.08355397438978314,0.001466405212315336,0.04709689609807418,0.07588017008572973,0.003935132850416767,0.0001112710769250883
Boston,1.0117401302925546,0.9641480424653771,#CC79A7,SL_{0.1},14.68529750319058,1.7444322869165976,0.14951151318564834,0.17145147325602064,2.1701432863482064,0.31020701429050523
Boston,1.0387316733894025,0.8446782110491698,#CC79A7,SL_{0.25},15.077076803605186,1.5282756158912567,0.16255128863457605,0.1501748639757717,2.359414202968793,0.2717112620306459
Boston,1.0623238172818517,0.885397061584165,#CC79A7,SL_{0.5},15.419514195802444,1.6019481998004104,0.16913534897090177,0.16489358143708677,2.4549811197322327,0.2983418258347965
Boston,1.052614704186406,0.6948572778718769,#CC79A7,SL_{0.75},15.278587479514623,1.2572047205729902,0.1672165599989193,0.11915945784653147,2.4271301073470113,0.21559511237241488
Boston,1.072239958545919,0.6828501017467451,#CC79A7,SL_{0.9},15.563445903349109,1.2354801463532317,0.16902218455122606,0.12373152098985493,2.453338550538864,0.22386734258370133
Carseats,1.0088128767877411,0.9606911636384294,#CC79A7,SL_{0.1},5.408139804449679,0.3817895278670227,0.0843808399452968,0.09244535572081332,0.4523568143719024,0.036738829344986006
Carseats,1.021319536054842,0.7024945532867664,#CC79A7,SL_{0.25},5.475186690308698,0.27917927631678785,0.08445873532899897,0.0665223447736299,0.45277440333698776,0.02643673176668273
Carseats,1.0361082792032827,0.5437678260348225,#CC79A7,SL_{0.5},5.554467588004549,0.21609948069559576,0.08523041305500098,0.03911746862247867,0.456911286521397,0.015545724205651255
Carseats,1.0455238701645324,0.4175325346021141,#CC79A7,SL_{0.75},5.604943581552622,0.1659321489448597,0.0820702104994575,0.026935258249351918,0.4399697727639806,0.010704376098401157
Carseats,1.0493806542138113,0.3832243839395599,#CC79A7,SL_{0.9},5.625619395486012,0.1522977020599323,0.08535600116256258,0.03107744260070944,0.4575845511665035,0.012350526981952072
College,1.0067986448291701,0.8551036309040497,#CC79A7,SL_{0.1},0.036198942673622655,0.006742062609704905,0.07695007506727103,0.12626439494304195,0.002766701535006276,0.0009955313313106699
College,1.0126325668873748,0.7303296440877879,#CC79A7,SL_{0.25},0.03640869842888906,0.005758282397839419,0.07528584681727968,0.11707294444532937,0.0027068650390726905,0.0009230613610170516
College,1.0312499611729353,0.5605015414655896,#CC79A7,SL_{0.5},0.03707807754648768,0.004419273113601298,0.07374436068865617,0.08409834094320351,0.0026514416748391265,0.0006630731756008758
College,1.0558417274200629,0.45005834720163573,#CC79A7,SL_{0.75},0.03796226222551448,0.0035484840026298687,0.07770979601680433,0.06922152595019776,0.0027940169224885195,0.0005457769620298965
College,1.0628890015533092,0.41318980373846126,#CC79A7,SL_{0.9},0.03821564344892482,0.003257794056553332,0.07606015786716434,0.058962798538915506,0.002734705006329583,0.00046489204936774704
Hitters,0.9962938717556574,0.8674836123405044,#CC79A7,SL_{0.1},0.21803243510020193,0.035988527610125644,0.1708561734547093,0.43410149753782945,0.03739076251125321,0.018009186003625464
Hitters,1.0072308788269364,0.6739481389501765,#CC79A7,SL_{0.25},0.22042592797621144,0.02795949210033133,0.1701540492860564,0.3297512889119442,0.03723710720274034,0.013680100922556549
Hitters,1.0297767790383123,0.46819594453424374,#CC79A7,SL_{0.5},0.22535995162522776,0.019423632259009928,0.17149659348944407,0.22581332296957415,0.037530914271309834,0.009368118190150725
Hitters,1.0458617940858677,0.37032007409392864,#CC79A7,SL_{0.75},0.22888005257020475,0.015363142336666882,0.17111324726511362,0.156422664147868,0.03744702144295192,0.006489369121736561
Hitters,1.0576842819502166,0.33681231058906275,#CC79A7,SL_{0.9},0.2314673271596431,0.01397303530191279,0.16981572337169615,0.15334860319211352,0.03716306677645982,0.006361838265813077
Wage,1.0012019461366384,0.8450568302593435,#CC79A7,SL_{0.1},0.08365440176650171,0.0012391957405949775,0.04733302397589761,0.061767457465650495,0.003954862273073141,9.057612157909569e-05
Wage,1.0023102181291426,0.6867299871862755,#CC79A7,SL_{0.25},0.08374700229618033,0.0010070244326631983,0.047416590937282496,0.04175001645588429,0.0039618446248245245,6.122244174515977e-05
Wage,1.0040761250093062,0.5227124262952468,#CC79A7,SL_{0.5},0.08389455083442027,0.0007665082264613458,0.047473302869123664,0.02802935012731693,0.003966583132125178,4.110238512450906e-05
Wage,1.0052981290867353,0.40595807940309114,#CC79A7,SL_{0.75},0.08399665413180998,0.0005952990436182159,0.047693681614298836,0.017333897914836627,0.003984996652155595,2.541851825205836e-05
Wage,1.0065484503871993,0.37122506364686203,#CC79A7,SL_{0.9},0.08410112344572795,0.0005443663682738508,0.04758510855588144,0.018481912552052882,0.003975924941613168,2.7101972899886586e-05
