dataset,loss,stability,color,marker,loss_abs,stability_abs,loss_se,stability_se,loss_abs_se,stability_abs_se
Boston,1.0,1.0,#3776ab,baseline,13.984742203633,1.3082237345631451,0.2055465309313839,0.1482266856043137,2.8745152459264807,0.1939136682031925
Boston,1.1954759424374384,0.3014790062137946,#D55E00,NU,16.71842286563279,0.394401991401396,0.2447920473481528,0.0358852845037669,3.4233536756634426,0.0469459809093789
Boston,1.0194817812580463,0.9579512383578704,#009E73,"TR_{0,5}",14.257189892194356,1.2532145465739226,0.2163809062986778,0.1460295642429787,3.0260311923754792,0.1910393418905783
Boston,1.021669678180995,0.9268871695764876,#009E73,"TR_{5,5}",14.287787066629914,1.2125757945020157,0.221003857918203,0.1369286155701602,3.090681978994407,0.1791332648297562
Boston,1.0089533792415344,0.9015907969893696,#009E73,"TR_{10,5}",14.109952904177224,1.1794824794851957,0.2178615038234726,0.1307071682540872,3.0467369670670723,0.1709942197875353
Boston,1.0569874895466025,0.8209775972654124,#CC79A7,SL_{0.1},14.781697553774473,1.0740223782872351,0.2268265299512478,0.1206762815833827,3.1721105463128425,0.1578715757662066
Boston,1.0654165923204395,0.6254705788317668,#CC79A7,SL_{0.25},14.899576383074518,0.8182554564986659,0.2287294412923686,0.0850333254155264,3.1987222708547858,0.1112426145374231
Boston,1.1103661510727416,0.486789614795172,#CC79A7,SL_{0.5},15.528184374392517,0.6368297278138947,0.2362016409465012,0.0604983785075578,3.303219056711907,0.0791454146661719
Boston,1.1055199977752643,0.3860791404008832,#CC79A7,SL_{0.75},15.46041216984801,0.5050778948921723,0.232675183561612,0.0480021467200159,3.253902459292133,0.0627975476491072
Boston,1.1018180753103086,0.3387255421598108,#CC79A7,SL_{0.9},15.408641738517764,0.4431287937562337,0.2324825774881786,0.0336009798311303,3.251208913008313,0.0439575993196623
Carseats,1.0,1.0,#3776ab,baseline,5.140538911569065,0.2629804632779794,0.0871494270212872,0.096558751855624,0.4479950207238755,0.0253930652965354
Carseats,1.1153805458499575,0.4482747717498798,#D55E00,NU,5.733657097148852,0.1178875071506139,0.1025679160365405,0.0409159870779265,0.5272543634643853,0.0107601052372289
Carseats,1.0027334232994731,0.9772732182265224,#009E73,"TR_{0,5}",5.154590180401796,0.2570037636783729,0.0900712515711269,0.1205438531831019,0.4630147735151046,0.0317006783554049
Carseats,1.003977923946746,0.9640603376218526,#009E73,"TR_{5,5}",5.160987584404575,0.2535290342157202,0.0895977434792943,0.1198176066344645,0.4605806867440962,0.0315096897015902
Carseats,1.0055970324300747,0.9619295887060586,#009E73,"TR_{10,5}",5.169310674565178,0.2529686888787157,0.0893586246215929,0.1173928249996535,0.4593514869515918,0.0308720195039196
Carseats,1.0109419303654783,0.8073483484200732,#CC79A7,SL_{0.1},5.196786330380487,0.2123168426942225,0.0900863841309153,0.0746704465331415,0.4630925630275281,0.0196368686224591
Carseats,1.0344078618504806,0.6692236145171234,#CC79A7,SL_{0.25},5.317413864275353,0.1759927361822771,0.0903655739466532,0.0641705972048113,0.4645277491390428,0.0168756133817459
Carseats,1.049990677137601,0.4752206799564722,#CC79A7,SL_{0.5},5.397517932610589,0.1249737545742295,0.0936602595252565,0.0452595627103383,0.4814642085572382,0.0119023807693235
Carseats,1.0551330536754038,0.3480399949085364,#CC79A7,SL_{0.75},5.423952519301104,0.0915277191003125,0.0932039653161436,0.0273523792031787,0.4791186104201698,0.0071931413546069
Carseats,1.0559201275173524,0.3011975403432731,#CC79A7,SL_{0.9},5.427998503011919,0.0792090686976619,0.0930423144744898,0.0186108036651203,0.4782876379785604,0.0048942777698288
College,1.0,1.0,#3776ab,baseline,0.0498591055459545,0.0060577890832832,0.0806291625812438,0.0468687887464113,0.0040200979272201,0.0002839212368147
College,1.2292556227448703,0.2505968837329716,#D55E00,NU,0.0612895858373945,0.0015180630665823,0.089672846717138,0.027804436967447,0.0044710079290759,0.0001684334147282
College,0.9914308551677776,0.8811122795906975,#009E73,"TR_{0,5}",0.0494318556493262,0.0053375923484513,0.0774943928477738,0.0683309582766145,0.0038638011122168,0.0004139345330983
College,0.98997546755243,0.8864701933298205,#009E73,"TR_{5,5}",0.0493592913246023,0.0053700494598093,0.0779755514325909,0.0767810236737174,0.0038877912488815,0.0004651232470139
